Date;Day;MUC Total;Active Cases;MUC Recovered;Deaths (sum);MUC New Infections;Correction;RKI New Infections;Diff MUC RKI;Diff same day last week;Active Cases (change);Recovered (change);Death (change);Deaths 7D Sum;MUC 7 day sum;RKI 7 day sum;DIFF 7DI;MUC 7 Day Incidence;RKI 7 Day Incidence;Official RKI 7D Inc;To 10;To 35;To 50;To 100;Test Pos Rate BY;Daily Tests BY;Daily Test BY Pos;Daily test avg 7 days;Beds;IMC;ICU;SUM;Change over 7D;Diff 7 Day Incidence;Naive R(t) 4D;Naive R(t) 7D;Diff 7D DoD;Diff 7D WoW;Var Lab WoW;Active WoW;RKI Total;Diff Total;RKI 7D Diff last week;7D avg weekly chg;BAV 1st Vacc Total;BAV 2nd Vacc Total;BAV 3rd Vacc Total;BAV 4th Vacc Total;BAV 5th Vacc Total;BAV 6th Vacc Total;BAV 1st Vacc %;BAV 1st Vacc Day;BAV 1st Vacc Avg;BAV 1st Vacc 7D;BAV 2nd Vacc %;BAV 2nd Vacc Day;BAV 2nd Vacc Avg;BAV 2nd Vacc 7D;BAV 3rd Vacc %;BAV 3rd Vacc Day;BAV 3rd Vacc Avg;BAV 3rd Vacc 7D;BAV 4th Vacc %;BAV 4th Vacc Day;BAV 4th Vacc Avg;BAV 4th Vacc 7D;BAV 5th Vacc %;BAV 5th Vacc Day;BAV 5th Vacc Avg;BAV 5th Vacc 7D;BAV 6th Vacc %;BAV 6th Vacc Day;BAV 6th Vacc Avg;BAV 6th Vacc 7D;MUC 1st Vacc Total;MUC 1st Vacc Day;MUC 1st Vacc%;MUC 2nd Vacc Total;MUC 2nd Vacc Day;MUC 2nd Vacc%;MUC 3rd Vacc Total;MUC 3rd Vacc Day;MUC 3rd Vacc%;MUC 4th Vacc Total;MUC 4th Vacc Day;MUC 4th Vacc %;7D Hosp;7D Hosp Incidence;LGL ICU;IVENA Total;DIFF 7D Hosp;YELLOW %;RED %;7D DIFF TOTAL;ICU to Total %;7D Hosp Corrected;7D Hosp Inc Corr;R(t) LMU;7D Hosp Nowcast;Diff Hosp %;MUC HOSP GROWTH;MUC HOSP NORM GR
2022-09-22;Thu, 22;636229;7327;627620;2218;961;;909;52;46,8 %;510;399;1;13;4513;4343;6,61 %;303,4;291,9;273,8;-3673;-3301;-3077;-2333;27,59 %;18669;5151;18036;202;7;17;226;24;18,1;1,23;1,19;7 %;37,5 %;10,5 %;1556;634947;1282;1185;777;9901613;9889118;7747952;868693;;;75,14 %;118;84;590;75,05 %;146;127;892;58,80 %;834;592;4143;6,59 %;7089;4511;31574;;;;;;;;;1085136;8;72,94 %;1062489;7;71,42 %;714269;38;48,01 %;101808;385;6,84 %;858;6,51;128;1635;28,64 %;106,92 %;21,33 %;14,82 %;7,83 %;1283;9,74;1,34;1283;100,0 %;11,88 %;16,09 %
2022-09-23;Fri, 23;637593;8008;628027;2219;1364;;1088;276;108,8 %;681;407;1;11;5307;4910;6,04 %;356,7;330,0;311,2;-4760;-4388;-4164;-3420;27,59 %;18669;5151;18247;213;8;18;239;31;18,8;1,28;1,22;13 %;50,4 %;10,8 %;2112;636035;1558;1646;948;9901696;9889237;7748536;873596;;;75,14 %;83;79;556;75,05 %;119;117;818;58,80 %;584;542;3794;6,63 %;4903;4305;30134;;;;;;;;;1085144;8;72,94 %;1062497;8;71,42 %;714294;25;48,01 %;101969;161;6,85 %;933;7,08;131;1731;31,22 %;112,67 %;21,83 %;19,46 %;7,57 %;1352;10,26;1,34;1352;100,0 %;14,90 %;18,99 %
2022-09-24;Sat, 24;638550;8564;628450;2219;957;;979;-22;97800,0 %;556;423;0;11;6008;5888;27,23 %;403,8;395,8;311,1;-5726;-5354;-5130;-4386;27,59 %;18669;5151;18458;224;9;21;254;41;84,7;1,37;1,28;20 %;80,7 %;10,6 %;3059;637014;1536;2629;1260;9901721;9889284;7748711;874347;;;75,14 %;25;79;552;75,05 %;47;115;806;58,80 %;175;533;3733;6,64 %;751;4244;29709;;;;;;;;;1085152;8;72,94 %;1062506;9;71,42 %;714319;25;48,01 %;102131;162;6,86 %;901;6,84;135;1827;31,73 %;116,25 %;22,50 %;23,86 %;7,39 %;1395;10,59;1,33;1395;100,0 %;19,25 %;21,08 %
2022-09-25;Sun, 25;639330;8141;628901;2219;780;;28;752;115,4 %;-423;451;0;11;6554;5903;27,88 %;440,5;396,8;310,3;-4551;-4179;-3955;-3211;27,59 %;18669;5151;18669;235;10;23;268;48;86,5;1,42;1,33;0 %;81,2 %;10,1 %;3017;637042;2288;2645;1575;9901746;9889331;7748886;875098;;;75,14 %;25;78;548;75,05 %;47;113;794;58,81 %;175;524;3671;6,64 %;751;4183;29283;;;;;;;;;1085161;9;72,94 %;1062515;9;71,42 %;714344;25;48,02 %;102293;162;6,88 %;869;6,59;151;1924;30,87 %;118,58 %;25,17 %;28,44 %;7,85 %;1423;10,80;1,33;1423;100,0 %;21,82 %;23,04 %
2022-09-26;Mon, 26;641669;9668;629367;2219;2339;;1993;346;65,7 %;1527;466;0;5;8088;6693;5,88 %;543,7;449,9;424,9;-5654;-5282;-5058;-4314;39,40 %;25860;10188;19696;260;13;24;297;68;25,0;1,47;1,39;13 %;84,4 %;10,3 %;3743;639035;2634;3063;1893;9901839;9889456;7749287;878192;;;75,14 %;93;80;563;75,05 %;125;122;853;58,81 %;401;518;3623;6,66 %;3094;4166;29165;;;;;;;;;1085190;29;72,94 %;1062544;29;71,42 %;714704;360;48,04 %;105907;3614;7,12 %;1042;7,91;171;2208;42,35 %;135,08 %;28,50 %;46,81 %;7,74 %;1621;12,30;1,36;1621;100,0 %;29,69 %;31,98 %
2022-09-27;Tue, 27;645187;12244;629833;2226;3518;;3042;476;241,8 %;2576;466;7;10;10754;8845;8,68 %;722,9;594,5;547,0;-7890;-7518;-7294;-6550;39,40 %;25860;10188;20724;285;15;23;323;104;47,5;1,59;1,49;32 %;130,5 %;11,3 %;5831;642077;3110;5008;2467;9901931;9889587;7750285;887243;;;75,15 %;92;80;560;75,05 %;131;117;818;58,82 %;998;553;3870;6,73 %;9051;4462;31237;;;;;;;;;1085208;18;72,94 %;1062553;9;71,42 %;714776;72;48,05 %;106276;369;7,14 %;1200;9,11;162;2353;65,98 %;151,58 %;27,00 %;51,61 %;6,88 %;1819;13,80;1,42;1819;100,0 %;47,49 %;50,00 %
2022-09-28;Wed, 28;648277;14925;630298;2226;3090;;3146;-56;290,3 %;2681;465;0;9;13009;11185;8,05 %;874,4;751,8;695,8;-10127;-9755;-9531;-8787;39,40 %;25860;10188;21751;307;12;24;343;119;56,0;1,70;1,60;26 %;176,0 %;13,0 %;8108;645223;3054;7132;3330;9902115;9889947;7753372;908282;;;75,15 %;184;89;620;75,05 %;360;139;975;58,84 %;3087;893;6254;6,89 %;21039;6668;46678;;;;;;;;;1085218;10;72,95 %;1062567;14;71,42 %;714813;37;48,05 %;106568;292;7,16 %;1330;10,09;160;2499;72,28 %;164,25 %;26,67 %;63,55 %;6,40 %;1971;14,96;1,49;1971;100,0 %;53,13 %;55,84 %
2022-09-29;Thu, 29;651155;16400;630817;2226;2878;;1994;884;119,4 %;1475;519;0;8;14926;12270;4,04 %;1003,3;824,8;792,8;-11033;-10661;-10437;-9693;39,40 %;25860;10188;22778;344;9;23;376;150;32,0;1,85;1,71;10 %;182,5 %;15,4 %;9074;647217;3938;7927;4293;9902255;9890153;7754708;921520;;;75,15 %;140;92;642;75,06 %;206;148;1035;58,85 %;1336;965;6756;6,99 %;13238;7547;52827;;;;;;;;;1085233;15;72,95 %;1062574;7;71,42 %;714863;50;48,05 %;106974;406;7,19 %;1469;11,15;177;2620;71,21 %;177,25 %;29,50 %;60,24 %;6,76 %;2127;16,14;1,54;2127;100,0 %;66,37 %;70,30 %
2022-09-30;Fri, 30;653852;17732;631365;2226;2697;;1880;817;72,8 %;1332;548;0;7;16259;13062;5,24 %;1092,9;878,0;834,3;-11934;-11562;-11338;-10594;39,40 %;25860;10188;23805;364;10;27;401;162;43,7;1,94;1,79;6 %;166,0 %;18,4 %;9724;649097;4755;8152;5222;9902306;9890285;7755485;929500;;;75,15 %;51;87;610;75,06 %;132;150;1048;58,86 %;777;993;6949;7,05 %;7980;7986;55904;;;;;;;;;1085249;16;72,95 %;1062581;7;71,42 %;714913;50;48,05 %;107381;407;7,22 %;1575;11,95;183;2809;68,81 %;185,92 %;30,50 %;62,28 %;6,51 %;2231;16,93;1,56;2231;100,0 %;67,78 %;70,89 %
2022-10-01;Sat, 1;655356;18711;631944;2226;1504;;1558;-54;59,1 %;979;579;0;7;16806;13641;19,28 %;1129,7;916,9;768,7;-13464;-13092;-12868;-12124;39,40 %;25860;10188;24833;384;11;31;426;172;148,2;1,84;1,76;4 %;131,7 %;22,0 %;10147;650655;4701;7753;5954;9902314;9890314;7755537;930144;;;75,15 %;8;85;593;75,06 %;29;147;1030;58,86 %;52;975;6826;7,06 %;644;7971;55797;;;;;;;;;1085265;16;72,95 %;1062589;8;71,42 %;714964;51;48,06 %;107788;407;7,25 %;1502;11,40;196;2998;66,70 %;188,58 %;32,67 %;64,09 %;6,54 %;2263;17,17;1,53;2263;100,0 %;67,72 %;71,43 %
2022-10-02;Sun, 2;656414;18119;632564;2226;1058;;28;1030;0,0 %;-592;620;0;7;17084;13641;19,57 %;1148,3;916,9;766,8;-11499;-11127;-10903;-10159;39,40 %;25860;10188;25860;405;12;35;452;184;150,1;1,61;1,66;0 %;131,1 %;26,3 %;9978;650683;5731;7738;6682;9902322;9890343;7755589;930788;;;75,15 %;8;82;576;75,06 %;29;145;1012;58,86 %;52;958;6703;7,06 %;644;7956;55690;;;;;;;;;1085276;11;72,95 %;1062612;23;71,43 %;715097;133;48,07 %;109453;1665;7,36 %;1440;10,93;211;3187;65,71 %;191,33 %;35,17 %;65,64 %;6,62 %;2296;17,42;1,50;2296;100,0 %;68,66 %;72,34 %
2022-10-03;Mon, 3;657710;17488;633266;2226;1296;;71;1225;-96,4 %;-630;701;0;7;16041;11719;24,32 %;1078,2;787,7;633,6;-8528;-8156;-7932;-7188;44,49 %;27550;12256;26101;426;13;39;478;181;154,1;1,34;1,51;-14 %;75,1 %;29,0 %;7820;650754;6956;5026;6962;9902331;9890372;7755641;931433;;;75,15 %;9;70;492;75,06 %;29;131;916;58,86 %;52;908;6354;7,07 %;645;7606;53241;;;;;;;;;1085287;11;72,95 %;1062635;23;71,43 %;715230;133;48,08 %;111118;1665;7,47 %;954;7,24;230;3378;-8,45 %;155,83 %;38,33 %;52,99 %;6,81 %;1870;14,19;1,46;1870;100,0 %;60,94 %;63,85 %
2022-10-04;Tue, 4;661638;19666;634107;2226;3928;;3019;909;-0,8 %;2178;841;0;0;16451;11696;10,90 %;1105,8;786,2;708,9;-8401;-8029;-7805;-7061;44,49 %;27550;12256;26343;468;18;36;522;199;77,3;1,12;1,37;-0 %;32,2 %;30,2 %;7422;653773;7865;2851;6654;9902518;9890692;7756745;939670;;;75,15 %;187;84;587;75,06 %;320;158;1105;58,87 %;1104;923;6460;7,13 %;8237;7490;52427;;;;;;;;;1085298;11;72,95 %;1062658;23;71,43 %;715365;135;48,09 %;112784;1666;7,58 %;1227;9,31;246;3720;2,25 %;205,75 %;41,00 %;58,10 %;6,61 %;2469;18,74;1,43;2469;100,0 %;61,61 %;64,21 %
2022-10-05;Wed, 5;665717;24787;634950;2230;4079;;5964;-1885;89,6 %;5121;843;4;4;17440;14514;19,90 %;1172,3;975,6;813,7;-12371;-11999;-11775;-11031;44,49 %;27550;12256;26584;500;7;36;543;200;161,9;1,03;1,26;24 %;29,8 %;30,0 %;9862;659737;5980;3329;6111;9902682;9890911;7757849;952584;;;75,15 %;164;81;567;75,06 %;219;138;964;58,87 %;1104;640;4477;7,23 %;12914;6329;44302;;;;;;;;;1085310;12;72,95 %;1062663;5;71,43 %;715419;54;48,09 %;113135;351;7,60 %;1564;11,87;264;3885;17,59 %;236,00 %;44,00 %;55,46 %;6,80 %;2832;21,49;1,40;2832;100,0 %;58,31 %;62,87 %
2022-10-06;Thu, 6;668802;28011;635906;2233;3085;;4180;-1095;109,6 %;3224;956;3;7;17647;16700;6,17 %;1186,2;1122,5;1057,3;-14671;-14299;-14075;-13331;44,49 %;27550;12256;26826;502;13;37;552;176;65,2;1,04;1,20;15 %;36,1 %;28,5 %;11610;663917;4885;4430;5611;9902839;9891111;7759092;967581;;;75,15 %;157;83;584;75,06 %;200;137;958;58,88 %;1243;626;4384;7,34 %;14997;6580;46061;;;;;;;;;1085320;10;72,95 %;1062666;3;71,43 %;715458;39;48,09 %;113508;373;7,63 %;1849;14,03;262;3938;25,87 %;250,50 %;43,67 %;50,31 %;6,65 %;3006;22,81;1,35;3006;100,0 %;46,81 %;45,93 %
2022-10-07;Fri, 7;671495;29586;637170;2235;2693;;2839;-146;51,0 %;1575;1264;2;9;17643;17659;4,98 %;1185,9;1187,0;1130,7;-15952;-15580;-15356;-14612;44,49 %;27550;12256;27067;509;14;37;560;159;56,3;1,16;1,18;6 %;35,2 %;25,9 %;11854;666756;4739;4597;5103;9903023;9891264;7760368;981503;;;75,15 %;184;102;717;75,06 %;153;140;979;58,89 %;1276;698;4883;7,45 %;13922;7429;52003;;;;;;;;;1085333;13;72,95 %;1062672;6;71,43 %;715494;36;48,09 %;113761;253;7,65 %;2002;15,19;258;4088;27,11 %;262,08 %;43,00 %;45,53 %;6,31 %;3145;23,87;1,29;3145;100,0 %;39,65 %;39,84 %
2022-10-08;Sat, 8;672851;29548;638768;2235;1356;;1560;-204;0,1 %;-38;1598;0;9;17495;17661;15,65 %;1176,0;1187,1;1026,5;-17484;-17112;-16888;-16144;44,49 %;27550;12256;27309;516;14;37;567;141;160,6;1,31;1,19;0 %;29,5 %;22,2 %;10837;668316;4535;4020;4570;9903088;9891342;7760666;983748;;;75,15 %;65;111;774;75,07 %;78;147;1028;58,90 %;298;733;5129;7,47 %;2245;7658;53604;;;;;;;;;1085346;13;72,95 %;1062678;6;71,43 %;715530;36;48,10 %;114014;253;7,66 %;1918;14,56;263;4238;27,70 %;265,75 %;43,83 %;41,36 %;6,21 %;3189;24,20;1,20;3189;100,0 %;33,10 %;34,38 %
2022-10-09;Sun, 9;673844;30064;640520;2235;993;;2268;-1275;8000,0 %;515;1753;0;9;17430;19901;30,55 %;1171,6;1337,7;1024,7;-19681;-19309;-19085;-18341;44,49 %;27550;12256;27550;524;15;37;576;124;313,0;1,39;1,21;13 %;45,9 %;17,8 %;11945;670584;3260;6260;4359;9903153;9891421;7760965;985994;;;75,15 %;65;119;831;75,07 %;79;154;1078;58,90 %;299;768;5376;7,48 %;2246;7887;55206;;;;;;;;;1085359;13;72,96 %;1062683;5;71,43 %;715565;35;48,10 %;114268;254;7,68 %;1839;13,96;306;4389;27,71 %;267,25 %;51,00 %;37,72 %;6,97 %;3207;24,34;1,13;3207;100,0 %;27,43 %;29,38 %
2022-10-10;Mon, 10;676209;31418;642386;2240;2365;;3220;-855;4435,2 %;1354;1866;5;14;18499;23050;3,47 %;1243,5;1549,4;1497,4;-19882;-19510;-19286;-18542;40,65 %;27128;11028;27490;590;17;30;637;159;52,0;1,43;1,28;16 %;96,7 %;14,1 %;13929;673804;2405;11331;5260;9903265;9891530;7761614;993430;;;75,16 %;112;133;934;75,07 %;109;165;1158;58,90 %;649;853;5973;7,54 %;7436;8857;61997;;;;;;;;;1085416;57;72,96 %;1062727;44;71,43 %;715948;383;48,12 %;120334;6066;8,09 %;2505;19,01;298;4639;162,58 %;340,75 %;49,67 %;37,33 %;6,42 %;4089;31,03;1,10;4089;100,0 %;33,26 %;38,50 %
2022-10-11;Tue, 11;678363;32211;644335;2241;2154;;2742;-588;-9,2 %;793;1949;1;15;16725;22773;3,33 %;1124,2;1530,7;1481,3;-16660;-16288;-16064;-15320;40,65 %;27128;11028;27429;573;16;34;623;101;49,4;1,38;1,33;-1 %;94,7 %;11,0 %;12545;676546;1817;11077;6435;9903374;9891707;7762745;1009084;;;75,16 %;109;122;856;75,07 %;177;145;1015;58,91 %;1131;857;6000;7,66 %;15654;9916;69414;;;;;;;;;1085431;15;72,96 %;1062746;19;71,44 %;715987;39;48,13 %;120852;518;8,12 %;2267;17,20;313;4693;84,76 %;316,00 %;52,17 %;26,16 %;6,67 %;3792;28,78;1,13;3792;100,0 %;19,35 %;22,44 %
2022-10-12;Wed, 12;680083;32243;646284;2245;1720;;1981;-261;-66,8 %;32;1949;4;15;14366;18790;2,36 %;965,6;1263,0;1233,9;-14461;-14089;-13865;-13121;40,65 %;27128;11028;27369;577;16;27;620;77;29,1;1,27;1,32;-17 %;29,5 %;8,4 %;7456;678527;1556;4276;6570;9903593;9891953;7763844;1024228;;;75,16 %;219;130;911;75,07 %;246;149;1042;58,92 %;1099;856;5995;7,77 %;15144;10235;71644;;;;;;;;;1085450;19;72,96 %;1062753;7;71,44 %;716023;36;48,13 %;121207;355;8,15 %;2324;17,64;309;4697;48,59 %;305,83 %;51,50 %;20,90 %;6,58 %;3670;27,85;1,18;3670;100,0 %;14,18 %;15,40 %
2022-10-13;Thu, 13;681392;32144;647958;2248;1309;;1575;-266;-62,3 %;-99;1674;3;15;12590;16185;2,19 %;846,3;1087,9;1064,6;-13197;-12825;-12601;-11857;40,65 %;27128;11028;27309;562;16;34;612;60;23,3;1,12;1,24;-14 %;-3,1 %;6,2 %;4133;680102;1290;-515;5864;9903791;9892172;7765142;1043259;;;75,16 %;198;136;952;75,07 %;219;152;1061;58,93 %;1298;864;6050;7,92 %;19031;10811;75678;;;;;;;;;1085468;18;72,96 %;1062757;4;71,44 %;716060;37;48,13 %;121592;385;8,17 %;2462;18,68;304;4716;33,15 %;310,33 %;50,67 %;19,76 %;6,45 %;3724;28,26;1,22;3724;100,0 %;10,87 %;11,95 %
2022-10-14;Fri, 14;682654;31808;649629;2257;1262;;1335;-73;-53,0 %;-336;1671;9;22;11159;14681;2,32 %;750,1;986,8;964,4;-12972;-12600;-12376;-11632;40,65 %;27128;11028;27249;556;14;38;608;48;22,4;0,93;1,10;-9 %;-16,9 %;4,4 %;2222;681437;1217;-2978;4782;9903950;9892372;7766754;1061216;;;75,16 %;159;132;927;75,07 %;200;158;1108;58,94 %;1612;912;6386;8,05 %;17957;11388;79713;;;;;;;;;1085482;14;72,96 %;1062768;11;71,44 %;716108;48;48,13 %;122007;415;8,20 %;2554;19,38;303;4783;27,57 %;310,83 %;50,50 %;17,00 %;6,33 %;3730;28,31;1,21;3730;100,0 %;8,57 %;9,23 %
2022-10-15;Sat, 15;683298;30708;651702;2257;644;;973;-329;-37,6 %;-1100;2073;0;22;10447;14094;10,16 %;702,2;947,4;860,0;-11677;-11305;-11081;-10337;40,65 %;27128;11028;27188;549;13;42;604;37;87,4;0,76;0,98;-4 %;-20,2 %;3,0 %;1159;682410;888;-3567;3698;9904035;9892543;7767617;1067323;;;75,16 %;85;135;947;75,07 %;171;172;1201;58,95 %;863;993;6951;8,10 %;6107;11939;83575;;;;;;;;;1085497;15;72,96 %;1062780;12;71,44 %;716156;48;48,14 %;122423;416;8,23 %;2430;18,44;301;4850;26,69 %;308,17 %;50,17 %;14,44 %;6,21 %;3698;28,06;1,10;3698;100,0 %;6,53 %;6,40 %
2022-10-16;Sun, 16;683698;28324;654088;2257;400;;2;398;-99,9 %;-2384;2386;0;22;9854;11828;12,30 %;662,4;795,0;707,9;-8459;-8087;-7863;-7119;40,65 %;27128;11028;27128;543;12;47;602;26;87,1;0,67;0,89;-16 %;-40,6 %;1,8 %;-1740;682412;1286;-8073;1650;9904121;9892715;7768480;1073431;;;75,16 %;86;138;968;75,08 %;172;185;1294;58,95 %;863;1074;7515;8,15 %;6108;12491;87437;;;;;;;;;1085518;21;72,97 %;1062810;30;71,44 %;716324;168;48,15 %;122565;142;8,24 %;2334;17,71;323;4917;26,92 %;306,67 %;53,83 %;12,03 %;6,57 %;3680;27,93;0,94;3680;100,0 %;4,51 %;3,63 %
2022-10-17;Mon, 17;684873;27059;656611;2257;1175;;1258;-83;-60,9 %;-1265;2523;0;17;8664;9866;3,84 %;582,4;663,2;638,7;-6975;-6603;-6379;-5635;33,78 %;22903;7737;26524;540;14;46;600;-37;24,5;0,62;0,80;-17 %;-57,2 %;0,5 %;-4358;683670;1203;-13184;-1852;9904247;9892896;7769301;1084348;;;75,16 %;126;140;982;75,08 %;181;195;1366;58,96 %;821;1098;7687;8,23 %;10917;12988;90918;;;;;;;;;1085540;22;72,97 %;1062840;30;71,44 %;716493;169;48,16 %;122708;143;8,25 %;2325;17,64;334;4768;-7,19 %;299,00 %;55,67 %;2,78 %;7,01 %;3588;27,23;0,79;3588;100,0 %;-5,81 %;-8,47 %
2022-10-18;Tue, 18;686052;25807;659134;2266;1179;;1271;-92;-53,6 %;-1252;2523;9;25;7689;8395;3,71 %;516,8;564,3;544,1;-6265;-5893;-5669;-4925;33,78 %;22903;7737;25921;542;11;47;600;-23;20,2;0,61;0,71;-15 %;-63,1 %;-0,8 %;-6404;684941;1111;-14378;-5488;9904368;9893056;7770427;1102146;;;75,16 %;121;142;994;75,08 %;160;193;1349;58,97 %;1126;1097;7682;8,36 %;17798;13295;93062;;;;;;;;;1085552;12;72,97 %;1062855;15;71,44 %;716554;61;48,16 %;123218;510;8,28 %;2328;17,67;322;4619;2,69 %;293,67 %;53,67 %;-1,58 %;6,97 %;3524;26,74;0,70;3524;100,0 %;-3,69 %;-5,41 %
2022-10-19;Wed, 19;686934;23926;661977;2266;882;;962;-80;-51,4 %;-1881;2843;0;21;6851;7376;3,49 %;460,5;495,8;479,1;-5652;-5280;-5056;-4312;33,78 %;22903;7737;25317;507;12;48;567;-53;16,7;0,59;0,64;-12 %;-60,7 %;-2,3 %;-8317;685903;1031;-11414;-7730;9904504;9893357;7771618;1119617;;;75,17 %;136;130;911;75,08 %;301;201;1404;58,98 %;1191;1111;7774;8,50 %;17471;13627;95389;;;;;;;;;1085561;9;72,97 %;1062858;3;71,44 %;716587;33;48,17 %;123663;445;8,31 %;2265;17,19;301;4468;-2,54 %;278,17 %;50,17 %;-4,88 %;6,74 %;3338;25,33;0,67;3338;100,0 %;-8,55 %;-12,13 %
2022-10-20;Thu, 20;687650;21352;665270;2270;716;;719;-3;-54,3 %;-2574;3293;4;22;6258;6520;3,30 %;420,6;438,3;424,3;-5036;-4664;-4440;-3696;33,78 %;22903;7737;24714;472;10;43;525;-87;14,0;0,57;0,60;-12 %;-59,7 %;-3,9 %;-10792;686622;1028;-9665;-9037;9904765;9893588;7772966;1140718;;;75,17 %;261;139;974;75,08 %;231;202;1416;58,99 %;1348;1118;7824;8,66 %;21101;13923;97459;;;;;;;;;1085571;10;72,97 %;1062867;9;71,44 %;716615;28;48,17 %;124006;343;8,34 %;2165;16,43;293;4354;-12,06 %;264,17 %;48,83 %;-7,68 %;6,73 %;3170;24,06;0,64;3170;100,0 %;-14,22 %;-16,01 %
2022-10-21;Fri, 21;688217;18759;668523;2283;567;;660;-93;-50,6 %;-2593;3253;13;26;5563;5845;2,88 %;373,9;392,9;381,9;-4723;-4351;-4127;-3383;33,78 %;22903;7737;24110;462;11;43;516;-92;11,0;0,56;0,59;-10 %;-60,2 %;-5,6 %;-13049;687282;935;-8836;-9874;9904918;9893803;7774365;1157779;;;75,17 %;153;138;968;75,08 %;215;204;1431;59,00 %;1399;1087;7611;8,79 %;17061;13795;96563;;;;;;;;;1085580;9;72,97 %;1062873;6;71,44 %;716647;32;48,17 %;124230;224;8,35 %;2111;16,02;289;4273;-17,35 %;255,00 %;48,17 %;-10,66 %;6,76 %;3060;23,22;0,60;3060;100,0 %;-15,13 %;-16,91 %
2022-10-22;Sat, 22;688497;16514;671207;2283;280;;439;-159;-54,9 %;-2245;2684;0;26;5199;5311;12,72 %;349,5;357,0;316,7;-5160;-4788;-4564;-3820;33,78 %;22903;7737;23507;451;12;44;507;-97;40,3;0,57;0,59;-9 %;-62,3 %;-7,5 %;-14194;687721;776;-8783;-10619;9904954;9893853;7774631;1160303;;;75,17 %;36;131;919;75,08 %;50;187;1310;59,00 %;266;1002;7014;8,81 %;2524;13283;92980;;;;;;;;;1085590;10;72,97 %;1062880;7;71,44 %;716680;33;48,17 %;124455;225;8,37 %;2008;15,24;286;4192;-17,37 %;252,67 %;47,67 %;-13,57 %;6,82 %;3032;23,01;0,56;3032;100,0 %;-16,06 %;-17,85 %
2022-10-23;Sun, 23;688713;14202;673519;2283;216;;0;216;-100,0 %;-2312;2312;0;26;5015;5309;12,76 %;337,1;356,9;316,5;-3902;-3530;-3306;-2562;33,78 %;22903;7737;22903;441;13;45;499;-103;40,4;0,61;0,59;-0 %;-55,1 %;-9,5 %;-14122;687721;992;-6519;-10397;9904991;9893904;7774898;1162828;;;75,17 %;37;124;870;75,08 %;51;170;1189;59,00 %;267;917;6418;8,82 %;2525;12771;89397;;;;;;;;;1085600;10;72,97 %;1062887;7;71,44 %;716713;33;48,18 %;124680;225;8,38 %;1923;14,59;293;4110;-17,61 %;248,42 %;48,83 %;-16,41 %;7,13 %;2981;22,62;0,54;2981;100,0 %;-17,11 %;-18,78 %
2022-10-24;Mon, 24;689473;12820;675617;2285;760;;716;44;-43,1 %;-1381;2097;2;28;4600;4767;5,88 %;309,2;320,4;302,6;-3347;-2975;-2751;-2007;24,74 %;18496;4576;22273;426;12;43;481;-119;17,8;0,66;0,60;-10 %;-51,7 %;-11,3 %;-14239;688437;1036;-5099;-9242;9905101;9894016;7775756;1171842;;;75,17 %;110;122;854;75,09 %;112;160;1120;59,01 %;858;922;6455;8,89 %;9014;12499;87494;;;;;;;;;1085627;27;72,97 %;1062926;39;71,45 %;717104;391;48,20 %;137380;12700;9,23 %;1784;13,54;280;3967;-23,27 %;224,58 %;46,67 %;-16,80 %;7,06 %;2695;20,45;0,54;2695;100,0 %;-19,83 %;-21,11 %
2022-10-25;Tue, 25;690113;11510;677630;2289;640;;703;-63;-44,7 %;-1310;2013;4;23;4061;4199;4,91 %;273,0;282,2;269,0;-3088;-2716;-2492;-1748;24,74 %;18496;4576;21644;426;14;46;486;-114;13,2;0,70;0,62;-12 %;-50,0 %;-12,8 %;-14297;689140;973;-4196;-7787;9905262;9894268;7777273;1189811;;;75,17 %;161;128;894;75,09 %;252;173;1212;59,02 %;1517;978;6846;9,03 %;17969;12524;87665;;;;;;;;;1085639;12;72,97 %;1062932;6;71,45 %;717143;39;48,20 %;137746;366;9,26 %;1721;13,06;272;3744;-26,07 %;204,75 %;45,33 %;-18,94 %;7,26 %;2457;18,65;0,56;2457;100,0 %;-19,00 %;-21,40 %
2022-10-26;Wed, 26;690626;10354;679320;2289;513;;534;-21;-44,5 %;-1156;1690;0;23;3692;3771;4,36 %;248,2;253,5;242,9;-2903;-2531;-2307;-1563;24,74 %;18496;4576;21014;395;15;42;452;-115;10,6;0,72;0,65;-10 %;-48,9 %;-14,2 %;-13572;689674;952;-3605;-6672;9905451;9894463;7778329;1205929;;;75,17 %;189;135;947;75,09 %;195;158;1106;59,03 %;1056;959;6711;9,15 %;16118;12330;86312;;;;;;;;;1085643;4;72,97 %;1062932;0;71,45 %;717172;29;48,21 %;138022;276;9,28 %;1674;12,70;262;3522;-26,09 %;190,92 %;43,67 %;-21,17 %;7,44 %;2291;17,39;0,59;2291;100,0 %;-20,28 %;-22,09 %
