Date;Day;MUC Total;Active Cases;MUC Recovered;Deaths (sum);MUC New Infections;Correction;RKI New Infections;Diff MUC RKI;Diff same day last week;Active Cases (change);Recovered (change);Death (change);Deaths 7D Sum;MUC 7 day sum;RKI 7 day sum;DIFF 7DI;MUC 7 Day Incidence;RKI 7 Day Incidence;Official RKI 7D Inc;To 10;To 35;To 50;To 100;Test Pos Rate BY;Daily Tests BY;Daily Test BY Pos;Daily test avg 7 days;Beds;IMC;ICU;SUM;Change over 7D;Diff 7 Day Incidence;Naive R(t) 4D;Naive R(t) 7D;Diff 7D DoD;Diff 7D WoW;Var Lab WoW;Active WoW;RKI Total;Diff Total;RKI 7D Diff last week;7D avg weekly chg;BAV 1st Vacc Total;BAV 2nd Vacc Total;BAV 3rd Vacc Total;BAV 4th Vacc Total;BAV 1st Vacc %;BAV 1st Vacc Day;BAV 1st Vacc Avg;BAV 1st Vacc 7D;BAV 2nd Vacc %;BAV 2nd Vacc Day;BAV 2nd Vacc Avg;BAV 2nd Vacc 7D;BAV 3rd Vacc %;BAV 3rd Vacc Day;BAV 3rd Vacc Avg;BAV 3rd Vacc 7D;BAV 4th Vacc %;BAV 4th Vacc Day;BAV 4th Vacc Avg;BAV 4th Vacc 7D;MUC 1st Vacc Total;MUC 1st Vacc Day;MUC 1st Vacc%;MUC 2nd Vacc Total;MUC 2nd Vacc Day;MUC 2nd Vacc%;MUC 3rd Vacc Total;MUC 3rd Vacc Day;MUC 3rd Vacc%;MUC 4th Vacc Total;MUC 4th Vacc Day;MUC 4th Vacc %;7D Hosp;7D Hosp Incidence;LGL ICU;IVENA Total;% 7D SUM of IVENA;YELLOW %;RED %;7D DIFF TOTAL;ICU to Total %;7D Hosp Corrected;7D Hosp Inc Corr;R(t) LMU;7D Hosp Nowcast;Diff Hosp %;LMU Hosp reported;7D SUM LMU rep;LMU Hosp Nowcast;7D SUM LMU NC
2022-06-08;Wed, 8;530123;7654;523403;2050;1418;;1417;1;90,2 %;908;509;4;10;4323;4320;8,24 %;290,5;290,3;268,2;-3549;-3177;-2953;-2209;27,12 %;20347;5518;20245;156;2;13;171;-2;22,3;0,93;1,00;18 %;18,2 %;5,5 %;297;531057;-934;664;122;9848514;9819825;7476924;533166;74,95 %;157;105;736;74,73 %;323;245;1718;56,90 %;1001;836;5850;4,06 %;2074;1669;11681;1083413;18;72,80 %;1060379;21;71,25 %;704996;59;47,37 %;61068;61;4,10 %;422;3,21;107;1352;31,21 %;56,33 %;17,83 %;4,73 %;7,91 %;676;5,14;1,15;676;100,0 %;144;659;144;659
2022-06-09;Thu, 9;531266;8310;523890;2056;1143;;1143;0;83,5 %;655;488;6;14;4841;4840;6,97 %;325,3;325,2;304,0;-4001;-3629;-3405;-2661;27,12 %;20347;5518;20279;155;1;14;170;10;21,3;1,05;1,05;12 %;26,5 %;6,2 %;1012;532200;-934;1013;276;9848649;9820160;7478158;536091;74,95 %;135;98;687;74,73 %;335;220;1539;56,91 %;1234;773;5413;4,08 %;2925;1481;10365;1083426;13;72,80 %;1060395;16;71,25 %;705045;49;47,38 %;61133;65;4,11 %;484;3,68;112;1373;35,25 %;60,42 %;18,67 %;9,40 %;8,16 %;725;5,52;1,16;725;100,0 %;143;696;143;696
2022-06-10;Fri, 10;532371;8766;524391;2056;1105;;957;148;38,7 %;456;501;0;13;5258;5107;6,98 %;353,3;343,2;320,8;-5104;-4732;-4508;-3764;27,12 %;20347;5518;20313;158;1;13;172;13;32,5;1,27;1,11;6 %;22,1 %;5,8 %;1437;533157;-786;924;304;9848794;9820484;7479248;538025;74,95 %;145;92;646;74,74 %;324;208;1459;56,92 %;1090;705;4933;4,09 %;1934;1325;9273;1083440;14;72,80 %;1060411;16;71,25 %;705095;50;47,38 %;61199;66;4,11 %;537;4,09;118;1385;38,77 %;63,08 %;19,67 %;9,40 %;8,52 %;757;5,76;1,14;757;100,0 %;119;716;119;716
2022-06-11;Sat, 11;532371;8244;524913;2056;0;;0;0;-100,0 %;-522;522;0;12;5256;5105;6,95 %;353,2;343,0;320,7;-4949;-4577;-4353;-3609;27,12 %;20347;5518;20347;160;2;11;173;15;32,5;1,43;1,16;-0 %;40,3 %;4,6 %;1528;533157;-786;1467;502;9848830;9820587;7479492;538282;74,95 %;36;92;642;74,74 %;103;207;1450;56,92 %;244;693;4854;4,10 %;257;1320;9241;1083454;14;72,80 %;1060428;17;71,26 %;705145;50;47,38 %;61265;66;4,12 %;509;3,87;115;1398;36,41 %;63,50 %;19,17 %;9,56 %;8,23 %;762;5,80;1,13;762;100,0 %;129;746;129;746
2022-06-12;Sun, 12;532378;7704;525460;2057;7;;7;0;0,0 %;-540;547;1;12;5256;5105;7,12 %;353,2;343,0;320,2;-4948;-4576;-4352;-3608;27,12 %;20347;5518;20347;162;2;10;174;16;33,0;1,41;1,20;0 %;53,2 %;3,6 %;1537;533164;-786;1773;788;9848867;9820691;7479736;538539;74,95 %;37;91;638;74,74 %;104;206;1442;56,92 %;244;682;4775;4,10 %;257;1316;9209;1083461;7;72,80 %;1060449;21;71,26 %;705248;103;47,39 %;61677;412;4,14 %;494;3,76;112;1411;35,01 %;64,42 %;18,67 %;9,63 %;7,94 %;773;5,88;1,14;773;100,0 %;97;784;97;784
2022-06-13;Mon, 13;534268;8710;526057;2035;1890;;1603;287;19937,5 %;1005;598;-22;-11;7138;6700;7,73 %;479,6;450,2;417,9;-4978;-4606;-4382;-3638;30,94 %;20754;6422;20405;168;7;6;181;24;32,3;1,40;1,29;31 %;127,4 %;2,8 %;3028;534767;-499;3754;1391;9848925;9820862;7480459;539803;74,95 %;58;98;683;74,74 %;171;228;1595;56,93 %;723;777;5440;4,11 %;1264;1481;10370;1083469;8;72,80 %;1060470;21;71,26 %;705351;103;47,40 %;62090;413;4,17 %;688;5,24;120;1511;45,53 %;87,17 %;20,00 %;16,41 %;7,94 %;1046;7,96;1,19;1046;100,0 %;109;830;109;830
2022-06-14;Tue, 14;536014;9593;526577;2037;1746;;1403;343;-10,8 %;883;520;2;-9;7309;6530;7,10 %;491,1;438,8;409,7;-4964;-4592;-4368;-3624;30,94 %;20754;6422;20463;184;3;15;202;33;29,1;1,31;1,35;-3 %;79,0 %;2,1 %;2847;536170;-156;2882;1782;9849034;9821149;7481608;542243;74,95 %;109;97;677;74,74 %;287;235;1647;56,94 %;1149;812;5685;4,13 %;2440;1593;11151;1083483;14;72,80 %;1060487;17;71,26 %;705425;74;47,40 %;62212;122;4,18 %;674;5,13;127;1526;44,17 %;81,17 %;21,17 %;14,31 %;8,32 %;974;7,41;1,26;974;100,0 %;182;923;182;923
2022-06-15;Wed, 15;537480;10327;527053;2038;1466;;1210;256;-14,6 %;734;476;1;-12;7357;6323;6,76 %;494,4;424,9;398,0;-5031;-4659;-4435;-3691;30,94 %;20754;6422;20521;187;3;15;205;34;26,9;1,27;1,36;-3 %;46,4 %;1,7 %;2673;537380;100;2003;1974;9849172;9821412;7482528;544851;74,95 %;138;94;658;74,74 %;263;227;1587;56,94 %;920;801;5604;4,15 %;2608;1669;11685;1083497;14;72,81 %;1060504;17;71,26 %;705500;75;47,41 %;62334;122;4,19 %;686;5,22;125;1522;45,07 %;83,50 %;20,83 %;12,57 %;8,21 %;1002;7,63;1,31;1002;100,0 %;170;949;170;949
2022-06-16;Thu, 16;537484;9908;527474;2038;4;;2;2;-99,8 %;-419;421;0;-18;6218;5182;8,34 %;417,8;348,2;321,4;-4076;-3704;-3480;-2736;30,94 %;20754;6422;20580;190;2;16;208;38;26,8;1,23;1,29;-18 %;7,1 %;1,4 %;1598;537382;102;342;1878;9849188;9821432;7482627;545177;74,95 %;16;77;539;74,74 %;20;182;1272;56,94 %;99;638;4469;4,15 %;326;1298;9086;1083507;10;72,81 %;1060508;4;71,26 %;705523;23;47,41 %;62389;55;4,19 %;569;4,33;128;1517;37,51 %;74,00 %;21,33 %;10,49 %;8,44 %;888;6,76;1,29;888;100,0 %;159;965;159;965
2022-06-17;Fri, 17;538904;10662;527995;2038;1420;;1275;145;33,2 %;754;521;0;-18;6533;5500;7,94 %;439,0;369,6;342,4;-5351;-4979;-4755;-4011;30,94 %;20754;6422;20638;193;1;16;210;38;27,2;1,07;1,16;6 %;7,7 %;1,3 %;1896;538657;247;393;1802;9849323;9821749;7483579;548240;74,96 %;135;76;529;74,75 %;317;181;1265;56,95 %;952;619;4331;4,17 %;3063;1459;10215;1083516;9;72,81 %;1060523;15;71,26 %;705558;35;47,41 %;62487;98;4,20 %;658;5,01;120;1560;42,18 %;81,08 %;20,00 %;12,64 %;7,69 %;973;7,40;1,21;973;100,0 %;119;965;119;965
2022-06-18;Sat, 18;538919;10060;528612;2038;15;;15;0;0,0 %;-602;617;0;-18;6548;5515;8,24 %;440,0;370,6;342,4;-5359;-4987;-4763;-4019;30,94 %;20754;6422;20696;196;1;16;213;40;28,2;0,96;1,08;0 %;8,0 %;1,4 %;1816;538672;247;410;1651;9849360;9821817;7483735;548705;74,96 %;37;76;530;74,75 %;68;176;1230;56,95 %;156;606;4243;4,18 %;465;1489;10423;1083525;9;72,81 %;1060538;15;71,26 %;705593;35;47,41 %;62586;99;4,21 %;629;4,79;133;1603;39,24 %;81,25 %;22,17 %;14,66 %;8,30 %;975;7,42;1,11;975;100,0 %;143;979;143;979
2022-06-19;Sun, 19;538936;9379;529304;2038;17;;11;6;57,1 %;-680;691;0;-19;6558;5519;8,48 %;440,7;370,9;341,9;-3767;-3395;-3171;-2427;30,94 %;20754;6422;20754;199;0;16;215;41;29,0;0,88;1,04;0 %;8,1 %;1,5 %;1675;538683;253;414;1457;9849397;9821885;7483892;549170;74,96 %;37;76;530;74,75 %;68;171;1194;56,95 %;157;594;4156;4,18 %;465;1519;10631;1083535;10;72,81 %;1060554;16;71,26 %;705629;36;47,41 %;62685;99;4,21 %;605;4,60;123;1645;36,78 %;80,67 %;20,50 %;16,58 %;7,48 %;968;7,37;1,06;968;100,0 %;101;983;101;983
2022-06-20;Mon, 20;540731;10163;530033;2038;1795;;1513;282;-5,6 %;783;730;0;3;6463;5429;11,56 %;434,3;364,8;327,0;-3877;-3505;-3281;-2537;31,12 %;27104;8435;21661;205;2;18;225;44;37,8;0,89;1,00;-2 %;-19,0 %;2,2 %;1453;540196;535;-1271;739;9849549;9822156;7484926;551570;74,96 %;152;89;624;74,75 %;271;185;1294;56,96 %;1034;638;4467;4,20 %;2400;1681;11767;1083554;19;72,81 %;1060584;30;71,27 %;705843;214;47,43 %;63441;756;4,26 %;630;4,79;123;1738;36,25 %;86,50 %;20,50 %;15,02 %;7,08 %;1038;7,90;1,06;1038;100,0 %;120;994;120;994
2022-06-21;Tue, 21;542861;11256;530762;2041;2130;;1822;308;29,9 %;1093;729;3;4;6847;5848;12,64 %;460,1;393,0;348,9;-4489;-4117;-3893;-3149;31,12 %;27104;8435;22568;205;2;19;226;24;44,1;0,95;0,97;8 %;-10,4 %;3,5 %;1663;542018;843;-682;230;9891281;9871319;7677078;555557;75,28 %;41732;6035;42247;75,12 %;49163;7167;50170;58,42 %;192152;27924;195470;4,23 %;3987;1902;13314;1083569;15;72,81 %;1060602;18;71,27 %;705920;77;47,43 %;63650;209;4,28 %;696;5,30;127;1724;40,37 %;90,25 %;21,17 %;12,98 %;7,37 %;1083;8,24;1,11;1083;100,0 %;232;1044;232;1044
2022-06-22;Wed, 22;545465;12769;531492;2041;2604;;2243;361;85,4 %;1514;729;0;3;7985;6881;9,24 %;536,6;462,4;423,3;-6730;-6358;-6134;-5390;31,12 %;27104;8435;23475;212;4;20;236;31;39,1;1,05;0,98;18 %;8,8 %;5,4 %;2442;544261;1204;558;23;9891444;9871691;7678116;559339;75,28 %;163;6039;42272;75,13 %;372;7183;50279;58,43 %;1038;27941;195588;4,26 %;3782;2070;14488;1083574;5;72,81 %;1060612;10;71,27 %;705967;47;47,44 %;63807;157;4,29 %;726;5,53;119;1769;41,04 %;89,58 %;19,83 %;16,23 %;6,73 %;1075;8,18;1,15;1075;100,0 %;182;1056;182;1056
2022-06-23;Thu, 23;547726;13749;532449;2043;2261;;1937;324;96750,0 %;980;957;2;5;10242;8816;5,04 %;688,2;592,4;564,0;-7392;-7020;-6796;-6052;31,12 %;27104;8435;24383;204;8;22;234;26;28,4;1,24;1,05;28 %;70,1 %;7,8 %;3841;546198;1528;3634;494;9891687;9872024;7679392;564037;75,28 %;243;6071;42499;75,13 %;333;7227;50592;58,44 %;1276;28109;196765;4,29 %;4698;2694;18860;1083582;8;72,81 %;1060625;13;71,27 %;706005;38;47,44 %;63917;110;4,29 %;879;6,69;138;1809;48,59 %;106,33 %;23,00 %;19,25 %;7,63 %;1276;9,71;1,15;1276;100,0 %;187;1084;187;1084
2022-06-24;Fri, 24;549181;13987;533382;2043;1455;;1171;284;-8,2 %;238;933;0;5;10277;8712;2,09 %;690,6;585,4;573,4;-8548;-8176;-7952;-7208;31,12 %;27104;8435;25290;206;8;21;235;25;12,0;1,38;1,17;-1 %;58,4 %;10,8 %;3325;547369;1812;3212;896;9891843;9872353;7680656;567741;75,28 %;156;6074;42520;75,13 %;329;7229;50604;58,45 %;1264;28154;197077;4,32 %;3704;2786;19501;1083597;15;72,81 %;1060636;11;71,27 %;706064;59;47,44 %;64020;103;4,30 %;870;6,62;123;1846;47,13 %;102,83 %;20,50 %;18,33 %;6,66 %;1234;9,39;1,12;1234;100,0 %;192;1157;192;1157
2022-06-25;Sat, 25;549884;13087;534285;2043;703;;3;700;-80,0 %;-900;903;0;5;10965;8700;2,13 %;736,8;584,6;572,4;-8540;-8168;-7944;-7200;31,12 %;27104;8435;26197;209;9;21;239;26;12,2;1,48;1,27;-0 %;57,8 %;14,4 %;3027;547372;2512;3185;1293;9891903;9872448;7680958;568304;75,28 %;60;6078;42543;75,13 %;95;7233;50631;58,45 %;302;28175;197223;4,32 %;563;2800;19599;1083613;16;72,81 %;1060648;12;71,27 %;706124;60;47,45 %;64123;103;4,31 %;836;6,36;124;1846;45,29 %;103,58 %;20,67 %;15,16 %;6,72 %;1243;9,46;1,14;1243;100,0 %;180;1194;180;1194
2022-06-26;Sun, 26;550429;12348;535025;2043;545;;1;544;-90,9 %;-739;740;0;5;11493;8690;2,13 %;772,3;583,9;571,7;-7028;-6656;-6432;-5688;31,12 %;27104;8435;27104;212;9;21;242;27;12,2;1,47;1,33;-0 %;57,5 %;18,5 %;2968;547373;3056;3171;1687;9891963;9872544;7681260;568868;75,28 %;60;6081;42566;75,13 %;96;7237;50659;58,46 %;302;28195;197368;4,33 %;564;2814;19698;1083637;24;72,82 %;1060713;65;71,27 %;706290;166;47,46 %;64834;711;4,36 %;818;6,23;135;1920;42,60 %;104,58 %;22,50 %;16,72 %;7,03 %;1255;9,55;1,19;1255;100,0 %;131;1224;131;1224
2022-06-27;Mon, 27;552391;13782;535811;2045;1962;;2220;-258;46,7 %;1434;786;2;7;11660;9397;7,13 %;783,5;631,4;589,4;-7426;-7054;-6830;-6086;37,77 %;27361;10335;27141;226;7;21;254;29;42,0;1,32;1,31;8 %;73,1 %;21,2 %;3619;549593;2798;3968;2435;9892116;9872726;7682024;570938;75,28 %;153;6081;42567;75,13 %;182;7224;50570;58,46 %;764;28157;197098;4,34 %;2070;2767;19368;1083661;24;72,82 %;1060778;65;71,28 %;706456;166;47,47 %;65546;712;4,40 %;824;6,27;145;2015;40,89 %;103,58 %;24,17 %;15,94 %;7,20 %;1243;9,46;1,26;1244;100,1 %;136;1240;136;1241
2022-06-28;Tue, 28;554416;14955;536599;2047;2025;;1961;64;7,6 %;1173;788;2;6;11555;9536;7,09 %;776,4;640,8;598,4;-7144;-6772;-6548;-5804;37,77 %;27361;10335;27177;236;8;16;260;34;42,4;1,20;1,30;1 %;63,1 %;22,6 %;3700;551554;2862;3688;3059;9892380;9873014;7683408;575555;75,28 %;264;157;1099;75,14 %;288;242;1695;58,47 %;1384;904;6330;4,38 %;4617;2857;19998;1083688;27;72,82 %;1060796;18;71,28 %;706572;116;47,48 %;65687;141;4,41 %;860;6,54;147;2030;42,36 %;105,50 %;24,50 %;17,75 %;7,24 %;1266;9,63;1,30;1268;100,2 %;229;1237;229;1238
2022-06-29;Wed, 29;556439;16382;537387;2048;2023;;2215;-192;-1,2 %;1427;788;1;7;10974;9508;6,16 %;737,4;638,9;601,8;-7422;-7050;-6826;-6082;37,77 %;27361;10335;27214;242;5;21;268;32;37,1;1,12;1,27;-0 %;38,2 %;22,7 %;3612;553769;2670;2627;3355;9892530;9873332;7684608;579875;75,28 %;150;155;1086;75,14 %;318;234;1641;58,48 %;1200;927;6492;4,41 %;4320;2934;20536;1083702;14;72,82 %;1060809;13;71,28 %;706622;50;47,48 %;65819;132;4,42 %;930;7,08;135;1982;46,92 %;108,58 %;22,50 %;12,04 %;6,81 %;1303;9,92;1,31;1307;100,3 %;197;1252;198;1253
2022-06-30;Thu, 30;557471;17867;538163;2050;1032;;2261;-1229;16,7 %;1485;776;2;7;9745;9832;5,53 %;654,8;660,7;626,1;-8512;-8140;-7916;-7172;37,77 %;27361;10335;27251;233;10;16;259;25;34,6;1,10;1,21;3 %;11,5 %;21,5 %;4118;556030;1441;1016;2981;9892773;9873753;7686273;584972;75,29 %;243;155;1086;75,14 %;421;247;1729;58,49 %;1665;983;6881;4,45 %;5097;2991;20935;1083717;15;72,82 %;1060823;14;71,28 %;706685;63;47,49 %;65946;127;4,43 %;926;7,05;144;1962;47,20 %;105,83 %;24,00 %;8,46 %;7,34 %;1270;9,67;1,26;1276;100,5 %;201;1266;202;1268
2022-07-01;Fri, 1;559190;18652;538998;2054;1719;;1620;99;38,3 %;785;835;4;11;10009;10281;3,65 %;672,6;690,8;666,5;-10129;-9757;-9533;-8789;37,77 %;27361;10335;27288;243;10;17;270;35;24,3;1,10;1,16;5 %;18,0 %;19,2 %;4664;557650;1540;1569;2746;9892948;9874044;7687255;587707;75,29 %;175;158;1105;75,14 %;291;242;1691;58,50 %;982;943;6599;4,47 %;2735;2852;19966;1083729;12;72,82 %;1060834;11;71,28 %;706732;47;47,49 %;66001;55;4,43 %;923;7,02;139;2006;46,01 %;105,42 %;23,17 %;8,67 %;6,93 %;1265;9,63;1,17;1272;100,6 %;165;1239;166;1243
2022-07-02;Sat, 2;559984;17690;539981;2054;794;;21;773;600,0 %;-962;983;0;11;10100;10299;3,84 %;678,7;692,0;666,4;-10149;-9777;-9553;-8809;37,77 %;27361;10335;27324;254;9;19;282;43;25,6;1,10;1,11;0 %;18,4 %;15,9 %;4603;557671;2313;1599;2520;9892990;9874153;7687524;588165;75,29 %;42;155;1087;75,14 %;109;244;1705;58,50 %;269;938;6566;4,48 %;458;2837;19861;1083741;12;72,82 %;1060845;11;71,28 %;706779;47;47,49 %;66056;55;4,44 %;880;6,70;141;2050;42,93 %;105,00 %;23,50 %;11,05 %;6,88 %;1260;9,59;1,10;1268;100,6 %;184;1243;186;1249
2022-07-03;Sun, 3;560710;16456;541241;2054;726;;26;700;2500,0 %;-1233;1259;0;11;10281;10324;4,10 %;690,8;693,7;666,4;-7955;-7583;-7359;-6615;37,77 %;27361;10335;27361;265;9;21;295;53;27,3;1,10;1,09;0 %;18,8 %;11,8 %;4109;557697;3013;1634;2300;9893032;9874262;7687794;588624;75,29 %;42;153;1069;75,15 %;109;245;1718;58,51 %;270;933;6534;4,48 %;459;2822;19756;1083753;12;72,82 %;1060856;11;71,28 %;706826;47;47,50 %;66112;56;4,44 %;847;6,45;145;2096;40,41 %;104,33 %;24,17 %;9,17 %;6,92 %;1252;9,53;1,08;1260;100,6 %;112;1224;113;1231
2022-07-04;Mon, 4;562984;17993;542485;2057;2274;;2781;-507;25,3 %;1536;1245;3;12;10593;10885;6,60 %;711,8;731,4;686,1;-8775;-8403;-8179;-7435;40,25 %;28987;11666;27593;273;5;20;298;44;45,3;1,09;1,10;5 %;15,8 %;8,5 %;4211;560478;2506;1488;1946;9893119;9874404;7688369;590575;75,29 %;87;143;1003;75,15 %;142;240;1678;58,51 %;575;906;6345;4,49 %;1951;2805;19637;1083806;53;72,83 %;1060976;120;71,29 %;707218;392;47,52 %;68073;1961;4,57 %;771;5,87;161;2143;35,98 %;105,83 %;26,83 %;6,35 %;7,51 %;1270;9,67;1,11;1283;101,0 %;145;1233;146;1240
2022-07-05;Tue, 5;565607;19520;543728;2057;2623;;2770;-147;41,3 %;1527;1243;0;10;11191;11694;7,69 %;752,0;785,8;729,7;-9330;-8958;-8734;-7990;40,25 %;28987;11666;27826;277;3;20;300;40;56,1;1,10;1,10;7 %;22,6 %;6,1 %;4565;563248;2359;2158;1727;9893253;9874574;7689338;594913;75,29 %;134;125;873;75,15 %;170;223;1560;58,52 %;969;847;5930;4,53 %;4338;2765;19358;1083836;30;72,83 %;1060990;14;71,29 %;707283;65;47,53 %;68288;215;4,59 %;788;6,00;153;2053;38,38 %;105,25 %;25,50 %;1,13 %;7,45 %;1263;9,61;1,16;1279;101,3 %;245;1249;247;1258
2022-07-06;Wed, 6;568000;20675;544970;2058;2393;;2397;-4;8,2 %;1156;1241;1;10;11561;11876;6,09 %;776,8;798,0;752,2;-9466;-9094;-8870;-8126;40,25 %;28987;11666;28058;273;8;15;296;28;45,8;1,12;1,11;2 %;24,9 %;4,4 %;4294;565645;2355;2368;1690;9893436;9874986;7690847;600032;75,29 %;183;129;906;75,15 %;412;236;1654;58,53 %;1509;891;6239;4,57 %;5119;2880;20157;1083847;11;72,83 %;1061004;14;71,29 %;707335;52;47,53 %;68412;124;4,60 %;792;6,03;140;2033;38,96 %;105,33 %;23,33 %;2,57 %;6,89 %;1264;9,62;1,19;1282;101,4 %;223;1275;225;1285
2022-07-07;Thu, 7;569844;22142;546312;2062;1844;;2809;-965;24,2 %;1467;1342;4;12;12373;12424;5,40 %;831,4;834,8;792,0;-10655;-10283;-10059;-9315;40,25 %;28987;11666;28290;287;5;19;311;52;42,8;1,15;1,12;5 %;26,4 %;3,4 %;4275;568454;1390;2592;1915;9893631;9875294;7692075;605688;75,29 %;195;123;858;75,15 %;308;220;1541;58,54 %;1228;829;5802;4,61 %;5656;2959;20716;1083862;15;72,83 %;1061013;9;71,29 %;707390;55;47,53 %;68539;127;4,61 %;924;7,03;143;2085;44,32 %;109,83 %;23,83 %;6,27 %;6,86 %;1318;10,03;1,17;1341;101,7 %;218;1292;221;1304
2022-07-08;Fri, 8;571724;22553;547674;2064;1880;;1773;107;9,4 %;411;1362;2;10;12534;12577;4,08 %;842,2;845,1;812,0;-12407;-12035;-11811;-11067;40,25 %;28987;11666;28522;298;7;18;323;53;33,1;1,16;1,13;1 %;22,3 %;3,0 %;3901;570227;1497;2296;2019;9893808;9875627;7693425;609980;75,29 %;177;123;860;75,16 %;333;226;1583;58,55 %;1350;881;6170;4,64 %;4292;3182;22273;1083877;15;72,83 %;1061025;12;71,30 %;707438;48;47,54 %;68628;89;4,61 %;964;7,34;146;2156;44,71 %;113,50 %;24,33 %;7,48 %;6,77 %;1362;10,37;1,10;1388;101,9 %;243;1370;248;1385
2022-07-09;Sat, 9;572705;21230;549033;2064;981;;36;945;71,4 %;-1322;1358;0;10;12721;12592;4,38 %;854,8;846,1;810,6;-12417;-12045;-11821;-11077;40,25 %;28987;11666;28755;308;9;18;335;53;35,5;1,15;1,13;0 %;22,3 %;3,1 %;3541;570263;2442;2293;2118;9893849;9875714;7693699;610573;75,29 %;41;123;859;75,16 %;87;223;1561;58,55 %;274;882;6175;4,65 %;593;3201;22408;1083892;15;72,83 %;1061037;12;71,30 %;707486;48;47,54 %;68717;89;4,62 %;926;7,05;142;2227;41,58 %;114,75 %;23,67 %;8,63 %;6,38 %;1377;10,48;1,06;1404;102,0 %;237;1423;243;1443
2022-07-10;Sun, 10;573462;19852;550437;2064;757;;26;731;0,0 %;-1379;1405;0;10;12752;12592;4,61 %;856,9;846,1;808,8;-9662;-9290;-9066;-8322;40,25 %;28987;11666;28987;319;11;17;347;52;37,3;1,12;1,13;0 %;22,0 %;3,8 %;3396;570289;3173;2268;2209;9893890;9875801;7693973;611167;75,29 %;41;123;858;75,16 %;87;220;1539;58,55 %;274;883;6179;4,65 %;594;3220;22543;1083908;16;72,83 %;1061049;12;71,30 %;707534;48;47,54 %;68808;91;4,62 %;898;6,83;138;2300;39,04 %;115,33 %;23,00 %;9,73 %;6,00 %;1384;10,53;1,06;1412;102,0 %;162;1473;166;1496
2022-07-11;Mon, 11;575773;20988;551906;2067;2311;;2605;-294;-6,3 %;1136;1469;3;10;12789;12416;5,05 %;859,4;834,3;794,2;-9497;-9125;-8901;-8157;40,46 %;35025;14171;29850;322;13;23;358;60;40,1;1,07;1,11;-1 %;14,1 %;4,7 %;2995;572894;2879;1531;2215;9894032;9876028;7694731;613958;75,30 %;142;130;913;75,16 %;227;232;1624;58,56 %;758;909;6362;4,67 %;2791;3340;23383;1083957;49;72,84 %;1061154;105;71,30 %;708019;485;47,58 %;70613;1805;4,74 %;928;7,06;154;2404;38,60 %;124,58 %;25,67 %;12,18 %;6,41 %;1495;11,38;1,08;1533;102,5 %;172;1500;175;1525
2022-07-12;Tue, 12;578678;22413;553377;2067;2905;;2896;9;4,5 %;1425;1471;0;10;13071;12542;6,15 %;878,3;842,8;794,0;-9996;-9624;-9400;-8656;40,46 %;35025;14171;30712;319;12;23;354;54;48,8;1,03;1,09;1 %;7,3 %;5,9 %;2893;575790;2888;848;2028;9894217;9876373;7696201;621504;75,30 %;185;138;964;75,16 %;345;257;1799;58,57 %;1470;980;6863;4,73 %;7546;3799;26591;1083986;29;72,84 %;1061164;10;71,31 %;708121;102;47,58 %;71008;395;4,77 %;1016;7,73;156;2428;41,85 %;131,08 %;26,00 %;18,27 %;6,43 %;1573;11,97;1,12;1619;102,9 %;298;1553;304;1582
2022-07-13;Wed, 13;580997;23390;554852;2068;2319;;2452;-133;2,3 %;977;1475;1;10;12997;12597;6,00 %;873,3;846,5;798,6;-9639;-9267;-9043;-8299;40,46 %;35025;14171;31575;315;8;21;344;48;47,9;1,01;1,07;0 %;6,1 %;7,3 %;2715;578242;2755;721;1793;9894374;9876669;7697449;628534;75,30 %;157;134;938;75,16 %;296;240;1683;58,58 %;1248;943;6602;4,78 %;7030;4072;28502;1084010;24;72,84 %;1061174;10;71,31 %;708199;78;47,59 %;71219;211;4,79 %;1089;8,29;165;2445;44,54 %;137,33 %;27,50 %;20,27 %;6,75 %;1648;12,54;1,14;1701;103,2 %;309;1639;318;1675
2022-07-14;Thu, 14;583289;24010;556407;2068;2292;;2175;117;-22,6 %;620;1555;0;6;13445;11963;12,34 %;903,4;803,9;715,6;-10041;-9669;-9445;-8701;40,46 %;35025;14171;32437;317;10;25;352;41;88,3;0,99;1,03;-5 %;-3,7 %;8,8 %;1868;580417;2872;-461;1357;9894522;9876956;7698836;636263;75,30 %;148;127;891;75,17 %;287;237;1662;58,59 %;1387;966;6761;4,84 %;7729;4368;30575;1084033;23;72,84 %;1061178;4;71,31 %;708266;67;47,59 %;71467;248;4,80 %;980;7,46;185;2544;38,52 %;143,50 %;30,83 %;22,01 %;7,27 %;1722;13,10;1,10;1784;103,6 %;279;1700;290;1744
